date,temp,zone1,zone2,zone3,hour
2017-04-30 01:10:00,16.4,25024.06889,15444.80652,16843.63636,1
2017-04-30 01:20:00,16.18,24738.85899,15096.53768,16459.63636,1
2017-04-30 01:30:00,16.03,24342.04521,14858.24847,15901.09091,1
2017-04-30 01:40:00,15.47,24205.64047,14674.94908,15860.36364,1
2017-04-30 01:50:00,14.83,23672.42196,14502.64766,15557.81818,1
2017-04-30 02:00:00,14.7,23449.21421,14099.389,15511.27273,2
2017-04-30 02:10:00,14.74,23288.00861,14011.4053,15261.09091,2
2017-04-30 02:20:00,14.97,23139.20344,14018.73727,15266.90909,2
2017-04-30 02:30:00,15.02,23188.80517,13908.75764,15232.0,2
2017-04-30 02:40:00,14.83,22953.19699,13626.47658,15051.63636,2
2017-04-30 02:50:00,14.76,22891.19483,13373.52342,14976.0,2
2017-04-30 03:00:00,14.55,22754.7901,13443.17719,14958.54545,3
2017-04-30 03:10:00,14.35,22531.58235,13512.83096,14935.27273,3
2017-04-30 03:20:00,14.16,22457.17976,13303.86965,14871.27273,3
2017-04-30 03:30:00,14.04,22717.58881,13556.82281,14929.45455,3
2017-04-30 03:40:00,14.11,22742.38967,13362.52546,15144.72727,3
2017-04-30 03:50:00,14.23,23350.01076,13751.12016,15453.09091,3
2017-04-30 04:00:00,13.89,23474.01507,13993.07536,15249.45455,4
2017-04-30 04:10:00,13.73,23337.61033,13820.77393,15127.27273,4
2017-04-30 04:20:00,13.82,22928.39612,13479.83707,14795.63636,4
2017-04-30 04:30:00,13.8,22481.98062,13512.83096,14702.54545,4
2017-04-30 04:40:00,13.85,22308.3746,13098.57434,14498.90909,4
2017-04-30 04:50:00,13.8,21576.74919,12460.69246,14353.45455,4
2017-04-30 05:00:00,13.37,20386.30786,11621.18126,13911.27273,5
2017-04-30 05:10:00,13.04,19691.88375,11426.88391,13236.36364,5
2017-04-30 05:20:00,12.94,19270.26911,10942.97352,11904.0,5
2017-04-30 05:30:00,13.08,18960.25834,10316.08961,10961.45455,5
2017-04-30 05:40:00,13.2,18414.6394,10264.76578,10560.0,5
2017-04-30 05:50:00,12.78,18365.03767,10253.76782,10368.0,5
2017-04-30 06:00:00,12.73,18526.24327,10253.76782,10164.36364,6
2017-04-30 06:10:00,12.59,18873.45533,10411.4053,10065.45455,6
2017-04-30 06:20:00,12.81,18786.65231,10305.09165,10187.63636,6
2017-04-30 06:30:00,12.62,19146.2648,10338.08554,10274.90909,6
2017-04-30 06:40:00,12.59,19394.27341,10466.39511,10269.09091,6
2017-04-30 06:50:00,12.51,19493.47686,10638.69654,10368.0,6
2017-04-30 07:00:00,12.5,19667.08288,11096.94501,10775.27273,7
2017-04-30 07:10:00,12.64,19977.09365,11657.84114,11136.0,7
2017-04-30 07:20:00,12.78,20051.49623,11800.81466,11170.90909,7
2017-04-30 07:30:00,12.89,20138.29925,11951.12016,11403.63636,7
2017-04-30 07:40:00,13.15,20373.90743,12079.42974,11805.09091,7
2017-04-30 07:50:00,13.36,21043.53068,12314.05295,12125.09091,7
2017-04-30 08:00:00,13.59,21551.94833,12786.96538,12538.18182,8
2017-04-30 08:10:00,13.91,22010.76426,12790.63136,12834.90909,8
2017-04-30 08:20:00,14.25,22667.98708,13615.47862,13329.45455,8
2017-04-30 08:30:00,14.77,23523.61679,13930.75356,13765.81818,8
2017-04-30 08:40:00,15.09,23945.23143,14517.31161,14231.27273,8
2017-04-30 08:50:00,15.6,24292.44349,14898.57434,14621.09091,8
2017-04-30 09:00:00,16.23,25011.66846,15316.49695,15057.45455,9
2017-04-30 09:10:00,16.79,25904.49946,15492.46436,15377.45455,9
2017-04-30 09:20:00,17.43,25916.89989,15950.71283,15604.36364,9
2017-04-30 09:30:00,18.11,26574.12271,16163.34012,15860.36364,9
2017-04-30 09:40:00,18.59,27342.94941,16284.31772,16209.45455,9
2017-04-30 09:50:00,18.95,27826.5662,16878.20774,16517.81818,9
2017-04-30 10:00:00,19.45,28558.1916,17083.50305,16849.45455,10
2017-04-30 10:10:00,20.31,29240.21529,17292.46436,17035.63636,10
2017-04-30 10:20:00,21.23,29922.23897,17527.08758,17198.54545,10
2017-04-30 10:30:00,21.73,30381.0549,17919.34827,17274.18182,10
2017-04-30 10:40:00,22.3,30529.86006,17886.35438,17501.09091,10
2017-04-30 10:50:00,22.87,31025.87729,17897.35234,17832.72727,10
2017-04-30 11:00:00,23.36,31236.68461,18260.28513,17885.09091,11
2017-04-30 11:10:00,23.84,31571.49623,18124.64358,17914.18182,11
2017-04-30 11:20:00,23.73,31943.50915,18238.28921,18030.54545,11
2017-04-30 11:30:00,23.3,31980.71044,18318.94094,18228.36364,11
2017-04-30 11:40:00,23.03,32079.91389,18505.90631,18152.72727,11
2017-04-30 11:50:00,23.16,32154.31647,18388.5947,18263.27273,11
2017-04-30 12:00:00,22.97,31955.90958,18630.5499,18298.18182,12
2017-04-30 12:10:00,23.03,31993.11087,18454.58248,18554.18182,12
2017-04-30 12:20:00,23.1,32104.71475,18813.84929,18717.09091,12
2017-04-30 12:30:00,23.29,31906.30786,18989.8167,18647.27273,12
2017-04-30 12:40:00,23.26,31683.10011,18887.16904,18647.27273,12
2017-04-30 12:50:00,23.53,31881.507,18916.49695,18845.09091,12
2017-04-30 13:00:00,23.95,32228.71905,18685.53971,18862.54545,13
2017-04-30 13:10:00,24.01,32253.51991,18846.84318,18839.27273,13
2017-04-30 13:20:00,24.14,32179.11733,18736.86354,18938.18182,13
2017-04-30 13:30:00,24.38,32104.71475,18612.21996,18914.90909,13
2017-04-30 13:40:00,24.68,31968.31001,18542.56619,18909.09091,13
2017-04-30 13:50:00,24.94,31844.30571,18590.22403,18914.90909,13
2017-04-30 14:00:00,24.79,31893.90743,18575.56008,18903.27273,14
2017-04-30 14:10:00,25.1,31658.29925,18597.55601,18839.27273,14
2017-04-30 14:20:00,25.07,31435.0915,18329.9389,18798.54545,14
2017-04-30 14:30:00,25.42,31125.08073,18036.65988,18629.81818,14
2017-04-30 14:40:00,25.33,31038.27772,17846.02851,18129.45455,14
2017-04-30 14:50:00,25.26,30864.67169,17655.39715,17943.27273,14
2017-04-30 15:00:00,25.21,30542.2605,17607.73931,17844.36364,15
2017-04-30 15:10:00,24.83,30343.85361,17816.70061,17954.90909,15
2017-04-30 15:20:00,25.21,30319.05274,17475.76375,18001.45455,15
2017-04-30 15:30:00,25.43,30157.84715,17596.74134,17873.45455,15
2017-04-30 15:40:00,25.71,29661.82992,17626.06925,17815.27273,15
2017-04-30 15:50:00,25.98,29500.62433,17497.75967,17850.18182,15
2017-04-30 16:00:00,26.18,29401.42088,17527.08758,17914.18182,16
2017-04-30 16:10:00,25.93,29351.81916,17450.10183,17710.54545,16
2017-04-30 16:20:00,25.88,29041.8084,17145.82485,17448.72727,16
2017-04-30 16:30:00,25.78,29178.21313,17211.81263,17355.63636,16
2017-04-30 16:40:00,25.92,29190.61356,17054.17515,17355.63636,16
2017-04-30 16:50:00,26.02,28756.59849,16764.56212,17338.18182,16
2017-04-30 17:00:00,26.08,28545.79117,16416.29328,17029.81818,17
2017-04-30 17:10:00,26.4,28793.79978,16463.95112,16971.63636,17
2017-04-30 17:20:00,26.68,28582.99247,16342.97352,16709.81818,17
2017-04-30 17:30:00,26.87,28694.59634,16152.34216,16965.81818,17
2017-04-30 17:40:00,26.71,28545.79117,15873.72709,17012.36364,17
2017-04-30 17:50:00,26.56,28458.98816,16178.00407,16930.90909,17
2017-04-30 18:00:00,26.5,28272.9817,16243.99185,16971.63636,18
2017-04-30 18:10:00,26.56,28632.59419,16353.97149,17280.0,18
2017-04-30 18:20:00,26.52,29054.20883,16636.25255,17640.72727,18
2017-04-30 18:30:00,26.33,29699.03122,17043.17719,17960.72727,18
2017-04-30 18:40:00,26.58,30133.04629,17508.75764,18938.18182,18
2017-04-30 18:50:00,26.59,31125.08073,17926.68024,20340.36364,18
2017-04-30 19:00:00,25.84,33071.94833,18828.51324,22516.36364,19
2017-04-30 19:10:00,25.22,36320.86114,20606.51731,24686.54545,19
2017-04-30 19:20:00,24.76,38776.14639,22267.20978,26088.72727,19
2017-04-30 19:30:00,24.31,39966.58773,22886.76171,26408.72727,19
2017-04-30 19:40:00,24.18,40648.61141,23040.7332,26571.63636,19
2017-04-30 19:50:00,24.11,41380.23681,23128.7169,26629.81818,19
2017-04-30 20:00:00,24.23,40822.21744,23268.02444,26612.36364,20
2017-04-30 20:10:00,23.86,40847.0183,23246.02851,26629.81818,20
2017-04-30 20:20:00,23.2,40958.62217,23161.71079,26682.18182,20
2017-04-30 20:30:00,23.04,41305.83423,23304.68432,26885.81818,20
2017-04-30 20:40:00,23.06,41206.63079,23531.97556,26845.09091,20
2017-04-30 20:50:00,22.59,41553.84284,23891.24236,26885.81818,20
2017-04-30 21:00:00,23.32,41305.83423,24023.21792,26705.45455,21
2017-04-30 21:10:00,24.02,41045.42519,24254.17515,26961.45455,21
2017-04-30 21:20:00,23.83,40574.20883,24345.82485,26897.45455,21
2017-04-30 21:30:00,23.81,40723.01399,24184.52138,26664.72727,21
2017-04-30 21:40:00,23.78,40288.99892,23799.59267,26571.63636,21
2017-04-30 21:50:00,23.42,39842.58342,23641.95519,26461.09091,21
2017-04-30 22:00:00,23.07,39433.36921,23935.23422,26484.36364,22
2017-04-30 22:10:00,22.83,39148.15931,23568.63544,26228.36364,22
2017-04-30 22:20:00,22.35,38342.13132,23264.35845,25605.81818,22
2017-04-30 22:30:00,21.78,37188.89128,22699.79633,25146.18182,22
2017-04-30 22:40:00,21.74,36407.66416,22443.17719,24913.45455,22
2017-04-30 22:50:00,21.42,35576.83531,21889.61303,24366.54545,22
2017-04-30 23:00:00,21.02,34708.80517,21185.74338,23377.45455,23
2017-04-30 23:10:00,20.79,33493.56297,20624.84725,22685.09091,23
2017-04-30 23:20:00,20.85,32699.93541,20349.89817,22295.27273,23
2017-04-30 23:30:00,20.61,31658.29925,19818.32994,21550.54545,23
2017-04-30 23:40:00,20.47,30790.26911,18931.1609,20608.0,23
2017-04-30 23:50:00,20.31,29860.23681,18465.58045,20055.27273,23
2017-05-01 00:00:00,19.63,29398.03279,18130.03096,19349.63563,0
2017-05-01 00:10:00,19.24,28692.98361,17728.79257,19075.62753,0
2017-05-01 00:20:00,19.23,28088.65574,17171.51703,18655.87045,0
2017-05-01 00:30:00,19.28,27446.55738,16892.87926,18300.24291,0
2017-05-01 00:40:00,19.24,26955.54098,16235.29412,17967.93522,0
2017-05-01 00:50:00,19.03,26577.83607,16030.95975,17559.83806,0
2017-05-01 01:00:00,18.67,25948.32787,15700.3096,17110.93117,1
2017-05-01 01:10:00,18.5,25482.4918,15258.20433,16702.83401,1
2017-05-01 01:20:00,18.46,25041.83607,15094.73684,16353.03644,1
2017-05-01 01:30:00,18.37,24651.54098,14960.99071,16189.79757,1
2017-05-01 01:40:00,18.29,24273.83607,14574.613,16044.04858,1
2017-05-01 01:50:00,18.12,23946.4918,14492.87926,15810.8502,1
2017-05-01 02:00:00,17.95,23883.54098,14396.28483,15554.33198,2
2017-05-01 02:10:00,17.77,23707.27869,14095.35604,15414.41296,2
2017-05-01 02:20:00,17.58,23455.47541,14028.48297,15274.49393,2
2017-05-01 02:30:00,17.5,23228.85246,13846.43963,15309.47368,2
2017-05-01 02:40:00,17.39,23102.95082,13798.14241,15169.55466,2
2017-05-01 02:50:00,17.24,23027.40984,13430.34056,15041.29555,2
2017-05-01 03:00:00,17.09,23027.40984,13356.03715,15035.46559,3
2017-05-01 03:10:00,16.9,23128.13115,13322.60062,14982.99595,3
2017-05-01 03:20:00,16.75,23153.31148,13203.71517,15047.12551,3
2017-05-01 03:30:00,16.55,23304.39344,13396.90402,15052.95547,3
2017-05-01 03:40:00,16.42,23316.98361,13538.0805,15251.17409,3
2017-05-01 03:50:00,16.27,23984.2623,14158.51393,15694.25101,3
2017-05-01 04:00:00,16.26,23870.95082,13920.74303,15635.95142,4
2017-05-01 04:10:00,16.3,23505.83607,13746.13003,15326.96356,4
2017-05-01 04:20:00,16.32,23002.22951,13668.11146,15023.80567,4
2017-05-01 04:30:00,16.4,22574.16393,13530.65015,14866.39676,4
2017-05-01 04:40:00,16.19,22423.08197,13300.3096,14837.24696,4
2017-05-01 04:50:00,15.88,22057.96721,12809.90712,14539.91903,4
2017-05-01 05:00:00,15.75,20673.04918,12111.45511,13980.24291,5
2017-05-01 05:10:00,15.59,19451.80328,11717.64706,13099.91903,5
2017-05-01 05:20:00,15.71,18809.70492,11204.95356,11759.02834,5
2017-05-01 05:30:00,15.75,18482.36066,10662.5387,11100.24291,5
2017-05-01 05:40:00,15.54,17689.18033,10491.64087,10569.7166,5
2017-05-01 05:50:00,15.4,17915.80328,10525.0774,10400.64777,5
2017-05-01 06:00:00,15.36,18406.81967,10525.0774,10394.81781,6
2017-05-01 06:10:00,15.41,18595.67213,10632.81734,10266.5587,6
2017-05-01 06:20:00,15.48,18683.80328,10933.74613,10330.68826,6
2017-05-01 06:30:00,15.42,18595.67213,11026.62539,10441.45749,6
2017-05-01 06:40:00,15.4,18545.31148,11078.63777,10540.5668,6
2017-05-01 06:50:00,15.37,18784.52459,11323.83901,10674.65587,6
2017-05-01 07:00:00,15.24,19124.45902,11405.57276,10832.06478,7
2017-05-01 07:10:00,15.28,19300.72131,11479.87616,11106.07287,7
2017-05-01 07:20:00,15.37,19816.91803,11988.85449,11275.1417,7
2017-05-01 07:30:00,15.56,19993.18033,12248.91641,11444.21053,7
2017-05-01 07:40:00,15.82,20408.65574,12624.14861,11753.19838,7
2017-05-01 07:50:00,16.02,20874.4918,13029.10217,12033.03644,7
2017-05-01 08:00:00,16.21,21403.27869,13255.72755,12318.70445,8
2017-05-01 08:10:00,16.21,22007.60656,13515.78947,12598.54251,8
2017-05-01 08:20:00,16.53,22599.34426,14017.33746,12913.36032,8
2017-05-01 08:30:00,17.35,23266.62295,14481.73375,13286.47773,8
2017-05-01 08:40:00,18.01,23870.95082,14894.11765,13846.15385,8
2017-05-01 08:50:00,19.05,24601.18033,15243.34365,14359.19028,8
2017-05-01 09:00:00,19.87,25205.5082,15733.74613,14953.84615,9
2017-05-01 09:10:00,20.67,25797.2459,16008.66873,15157.89474,9
2017-05-01 09:20:00,21.33,26804.45902,16632.81734,15589.31174,9
2017-05-01 09:30:00,21.86,27308.06557,16911.45511,15828.34008,9
2017-05-01 09:40:00,22.35,27509.5082,16993.18885,16026.5587,9
2017-05-01 09:50:00,22.95,28692.98361,17699.07121,16288.90688,9
2017-05-01 10:00:00,23.28,29133.63934,17699.07121,16702.83401,10
2017-05-01 10:10:00,23.51,29272.13115,18096.59443,16720.32389,10
2017-05-01 10:20:00,23.75,29826.09836,18393.80805,16562.91498,10
2017-05-01 10:30:00,24.0,30115.67213,18315.78947,16667.85425,10
2017-05-01 10:40:00,24.28,30493.37705,18200.6192,16825.26316,10
2017-05-01 10:50:00,24.63,31122.88525,18635.29412,17239.19028,10
2017-05-01 11:00:00,24.72,31399.86885,18739.31889,17344.12955,11
2017-05-01 11:10:00,24.67,32004.19672,18895.35604,17524.8583,11
2017-05-01 11:20:00,24.77,31966.42623,19051.39319,17647.28745,11
2017-05-01 11:30:00,24.87,32356.72131,19285.44892,17868.82591,11
2017-05-01 11:40:00,24.85,32407.08197,19226.00619,17967.93522,11
2017-05-01 11:50:00,24.77,32457.44262,19337.4613,18043.7247,11
2017-05-01 12:00:00,24.82,32507.80328,19567.80186,18125.34413,12
2017-05-01 12:10:00,25.0,32633.70492,19292.87926,18311.90283,12
2017-05-01 12:20:00,25.04,32923.27869,19512.0743,18521.78138,12
2017-05-01 12:30:00,25.12,32860.32787,19523.21981,18469.31174,12
2017-05-01 12:40:00,25.04,32684.06557,19255.72755,18376.03239,12
2017-05-01 12:50:00,24.97,32835.14754,19467.49226,18422.67206,12
2017-05-01 13:00:00,25.12,32608.52459,19471.20743,18416.84211,13
2017-05-01 13:10:00,25.26,32344.13115,20039.62848,18381.86235,13
2017-05-01 13:20:00,25.11,31878.29508,19850.1548,18241.94332,13
2017-05-01 13:30:00,25.25,32016.78689,19846.43963,18166.15385,13
2017-05-01 13:40:00,25.01,31966.42623,19642.10526,18055.38462,13
2017-05-01 13:50:00,24.95,31538.36066,19326.31579,18008.74494,13
2017-05-01 14:00:00,25.01,31412.45902,19530.65015,17909.63563,14
2017-05-01 14:10:00,24.66,31261.37705,19556.65635,17787.20648,14
2017-05-01 14:20:00,24.55,31336.91803,19240.86687,17676.43725,14
2017-05-01 14:30:00,24.28,31261.37705,19263.15789,17769.7166,14
2017-05-01 14:40:00,24.61,30971.80328,19456.34675,17664.77733,14
2017-05-01 14:50:00,24.91,30795.54098,19081.11455,17746.39676,14
2017-05-01 15:00:00,24.69,30770.36066,18746.74923,17740.5668,15
2017-05-01 15:10:00,24.79,30392.65574,18683.59133,17670.60729,15
2017-05-01 15:20:00,24.67,30455.60656,18546.13003,17606.47773,15
2017-05-01 15:30:00,24.89,30417.83607,18534.98452,17349.95951,15
2017-05-01 15:40:00,25.08,30443.01639,18412.3839,17309.1498,15
2017-05-01 15:50:00,25.43,30266.7541,18263.77709,17180.89069,15
2017-05-01 16:00:00,25.74,29952.0,18089.16409,17151.74089,16
2017-05-01 16:10:00,26.0,30077.90164,18003.71517,17180.89069,16
2017-05-01 16:20:00,25.91,29863.86885,17780.80495,16918.54251,16
2017-05-01 16:30:00,26.07,29737.96721,17862.5387,16627.04453,16
2017-05-01 16:40:00,25.97,29612.06557,17951.70279,16492.95547,16
2017-05-01 16:50:00,25.89,29536.52459,17695.35604,16603.7247,16
2017-05-01 17:00:00,25.96,29309.90164,17557.89474,16463.80567,17
2017-05-01 17:10:00,26.02,29272.13115,17375.85139,16411.33603,17
2017-05-01 17:20:00,26.08,29347.67213,17316.40867,16422.99595,17
2017-05-01 17:30:00,26.16,29158.81967,17554.17957,16422.99595,17
2017-05-01 17:40:00,26.04,29423.21311,17617.33746,16265.58704,17
2017-05-01 17:50:00,25.83,29448.39344,17517.02786,16114.0081,17
2017-05-01 18:00:00,25.51,29549.11475,17814.24149,16283.07692,18
2017-05-01 18:10:00,25.02,29599.47541,17936.84211,16417.16599,18
2017-05-01 18:20:00,25.09,30128.2623,18256.34675,16714.49393,18
2017-05-01 18:30:00,25.28,30745.18033,18371.51703,16959.35223,18
2017-05-01 18:40:00,25.42,31500.59016,18821.05263,18026.23482,18
2017-05-01 18:50:00,25.38,32633.70492,19315.17028,19279.67611,18
2017-05-01 19:00:00,24.96,34333.37705,20191.95046,21512.55061,19
2017-05-01 19:10:00,24.39,37770.4918,22016.09907,24246.80162,19
2017-05-01 19:20:00,24.33,40729.18033,23918.26625,25097.97571,19
2017-05-01 19:30:00,23.88,41711.21311,24497.83282,25476.92308,19
2017-05-01 19:40:00,23.22,42164.45902,24702.16718,25599.35223,19
2017-05-01 19:50:00,22.8,42441.44262,24832.19814,25890.8502,19
2017-05-01 20:00:00,22.39,42731.01639,24984.52012,25995.78947,20
2017-05-01 20:10:00,22.46,43008.0,24995.66563,26094.89879,20
2017-05-01 20:20:00,22.26,43070.95082,25240.86687,25861.7004,20
2017-05-01 20:30:00,21.51,42542.16393,25047.67802,25832.55061,20
2017-05-01 20:40:00,20.99,42869.5082,25081.11455,25756.76113,20
2017-05-01 20:50:00,20.62,43524.19672,24910.21672,25669.31174,20
2017-05-01 21:00:00,20.14,44292.19672,25029.10217,25570.20243,21
2017-05-01 21:10:00,19.78,43788.59016,25058.82353,25657.65182,21
2017-05-01 21:20:00,19.65,43121.31148,25036.53251,25523.56275,21
2017-05-01 21:30:00,19.39,42756.19672,25047.67802,25337.00405,21
2017-05-01 21:40:00,19.35,42151.86885,24917.64706,25249.55466,21
2017-05-01 21:50:00,19.37,41446.81967,24735.60372,24812.30769,21
2017-05-01 22:00:00,19.4,40892.85246,24404.95356,24590.76923,22
2017-05-01 22:10:00,19.4,40275.93443,24096.59443,24310.93117,22
2017-05-01 22:20:00,19.55,39092.45902,23639.62848,23424.77733,22
2017-05-01 22:30:00,19.6,38538.4918,22773.99381,22882.59109,22
2017-05-01 22:40:00,19.74,37266.88525,22120.12384,22229.63563,22
2017-05-01 22:50:00,20.26,36158.95082,21551.70279,21967.28745,22
2017-05-01 23:00:00,20.36,34761.44262,21247.05882,21186.07287,23
2017-05-01 23:10:00,20.15,34043.80328,20530.03096,20690.52632,23
2017-05-01 23:20:00,20.01,33124.72131,19879.87616,20229.95951,23
2017-05-01 23:30:00,19.86,31538.36066,19422.91022,19734.41296,23
2017-05-01 23:40:00,19.82,30833.31148,19095.97523,19291.33603,23
2017-05-01 23:50:00,19.73,30279.34426,18538.69969,18550.93117,23
2017-05-02 00:00:00,19.77,29826.09836,17784.52012,17886.31579,0
2017-05-02 00:10:00,19.18,29058.09836,17271.82663,17600.64777,0
2017-05-02 00:20:00,18.45,28478.95082,16963.46749,17151.74089,0
2017-05-02 00:30:00,18.25,27773.90164,16521.36223,16621.21457,0
2017-05-02 00:40:00,18.25,27056.2623,15960.37152,16265.58704,0
2017-05-02 00:50:00,18.61,26577.83607,15800.6192,15898.2996,0
2017-05-02 01:00:00,18.82,26187.54098,15689.16409,15717.57085,1
2017-05-02 01:10:00,18.69,25620.98361,15503.40557,15496.03239,1
2017-05-02 01:20:00,18.46,25369.18033,15243.34365,15175.38462,1
2017-05-02 01:30:00,18.48,25192.91803,15183.90093,15122.91498,1
2017-05-02 01:40:00,18.5,24953.70492,14864.39628,15035.46559,1
2017-05-02 01:50:00,18.58,24563.40984,14819.81424,14907.20648,1
2017-05-02 02:00:00,18.96,24374.55738,14637.7709,14755.62753,2
2017-05-02 02:10:00,18.84,24147.93443,14455.72755,14557.40891,2
2017-05-02 02:20:00,18.54,23971.67213,14314.55108,14563.23887,2
2017-05-02 02:30:00,17.92,23845.77049,14303.40557,14522.42915,2
2017-05-02 02:40:00,18.29,23984.2623,14180.80495,14528.25911,2
2017-05-02 02:50:00,18.59,24022.03279,14180.80495,14324.21053,2
2017-05-02 03:00:00,18.03,24009.44262,14091.64087,14271.74089,3
2017-05-02 03:10:00,17.35,23845.77049,14214.24149,14423.31984,3
2017-05-02 03:20:00,17.34,23719.86885,14221.67183,14528.25911,3
2017-05-02 03:30:00,17.43,23707.27869,14028.48297,14516.59919,3
2017-05-02 03:40:00,17.69,24110.16393,14396.28483,14813.92713,3
2017-05-02 03:50:00,17.95,25117.37705,15072.44582,15064.61538,3
2017-05-02 04:00:00,17.44,24941.11475,15027.86378,15175.38462,4
2017-05-02 04:10:00,17.34,24525.63934,14816.09907,14644.8583,4
2017-05-02 04:20:00,17.37,23921.31148,14667.49226,14347.53036,4
2017-05-02 04:30:00,17.39,23908.72131,14589.47368,14236.76113,4
2017-05-02 04:40:00,17.4,23782.81967,14533.74613,14201.78138,4
2017-05-02 04:50:00,17.62,23543.60656,14247.67802,14178.46154,4
2017-05-02 05:00:00,17.35,22498.62295,13671.82663,13636.2753,5
2017-05-02 05:10:00,17.11,21428.45902,13356.03715,12936.68016,5
2017-05-02 05:20:00,17.35,21012.98361,13136.84211,11689.06883,5
2017-05-02 05:30:00,17.77,21101.11475,13155.41796,11292.63158,5
2017-05-02 05:40:00,18.04,21063.34426,13081.11455,11152.71255,5
2017-05-02 05:50:00,18.0,21629.90164,13441.48607,10843.7247,5
2017-05-02 06:00:00,17.75,22750.42623,13965.32508,11135.22267,6
2017-05-02 06:10:00,17.14,23593.96721,14634.05573,11135.22267,6
2017-05-02 06:20:00,16.93,23933.90164,15157.89474,11211.01215,6
2017-05-02 06:30:00,16.85,23896.13115,15295.35604,11024.45344,6
2017-05-02 06:40:00,17.17,23908.72131,15321.36223,11001.1336,6
2017-05-02 06:50:00,17.45,23870.95082,15243.34365,10896.19433,6
2017-05-02 07:00:00,17.37,24336.78689,15685.44892,10598.8664,7
2017-05-02 07:10:00,17.26,25004.06557,16402.47678,11520.0,7
2017-05-02 07:20:00,17.09,25356.59016,16792.56966,11659.91903,7
2017-05-02 07:30:00,17.17,25784.65574,17112.0743,11799.83806,7
2017-05-02 07:40:00,16.92,26187.54098,17717.64706,11933.92713,7
2017-05-02 07:50:00,16.7,26502.29508,17725.0774,12184.61538,7
2017-05-02 08:00:00,16.9,27320.65574,18059.44272,12382.83401,8
2017-05-02 08:10:00,17.19,27887.21311,18367.80186,12616.03239,8
2017-05-02 08:20:00,17.83,28151.60656,18646.43963,12767.61134,8
2017-05-02 08:30:00,18.44,28806.29508,19211.14551,13024.12955,8
2017-05-02 08:40:00,19.08,29259.54098,19378.32817,13508.01619,8
2017-05-02 08:50:00,19.47,29612.06557,19526.93498,13782.02429,8
2017-05-02 09:00:00,19.92,29335.08197,19950.4644,13851.98381,9
2017-05-02 09:10:00,20.05,30329.70492,20336.84211,14376.68016,9
2017-05-02 09:20:00,20.63,30833.31148,20626.62539,14679.83806,9
2017-05-02 09:30:00,21.11,31349.5082,20845.82043,14913.03644,9
2017-05-02 09:40:00,21.37,32041.96721,21258.20433,14959.67611,9
2017-05-02 09:50:00,21.61,32759.60656,21469.96904,14982.99595,9
2017-05-02 10:00:00,21.89,33552.78689,21358.51393,15198.70445,10
2017-05-02 10:10:00,22.59,34094.16393,21436.53251,15490.20243,10
2017-05-02 10:20:00,23.0,34270.42623,21730.03096,15519.35223,10
2017-05-02 10:30:00,23.95,34446.68852,21700.3096,15641.78138,10
2017-05-02 10:40:00,24.77,34723.67213,21666.87307,16049.87854,10
2017-05-02 10:50:00,25.3,34988.06557,22146.13003,16388.01619,10
2017-05-02 11:00:00,26.22,35151.7377,21886.06811,16440.48583,11
2017-05-02 11:10:00,26.59,35227.27869,22060.68111,16586.23482,11
2017-05-02 11:20:00,27.41,35680.52459,22045.82043,16790.2834,11
2017-05-02 11:30:00,27.6,35907.14754,21785.75851,16976.84211,11
2017-05-02 11:40:00,27.42,36423.34426,22209.28793,17180.89069,11
2017-05-02 11:50:00,27.87,36473.70492,22636.53251,17204.21053,11
2017-05-02 12:00:00,28.17,36209.31148,22287.3065,17320.80972,12
2017-05-02 12:10:00,28.49,35894.55738,22186.9969,17256.68016,12
2017-05-02 12:20:00,28.2,35957.5082,22365.32508,17734.73684,12
2017-05-02 12:30:00,28.13,35617.57377,22101.54799,17612.30769,12
2017-05-02 12:40:00,28.26,35365.77049,21733.74613,17349.95951,12
2017-05-02 12:50:00,28.29,35252.45902,22183.28173,17314.97976,12
2017-05-02 13:00:00,28.8,35378.36066,22068.11146,17169.23077,13
2017-05-02 13:10:00,28.9,35466.4918,22149.8452,17384.93927,13
2017-05-02 13:20:00,29.05,35088.78689,22305.88235,17274.17004,13
2017-05-02 13:30:00,29.54,34874.7541,22253.86997,17122.59109,13
2017-05-02 13:40:00,30.07,34925.11475,21867.49226,16941.86235,13
2017-05-02 13:50:00,29.64,34723.67213,22023.52941,17099.27126,13
2017-05-02 14:00:00,29.64,34232.65574,21930.65015,17221.7004,14
2017-05-02 14:10:00,29.47,34232.65574,22227.86378,16906.88259,14
2017-05-02 14:20:00,28.48,34094.16393,22257.58514,16936.03239,14
2017-05-02 14:30:00,28.13,33892.72131,22309.59752,16918.54251,14
2017-05-02 14:40:00,28.34,33766.81967,22395.04644,16912.71255,14
2017-05-02 14:50:00,28.46,33338.7541,22320.74303,16650.36437,14
2017-05-02 15:00:00,28.49,33590.55738,21834.05573,16650.36437,15
2017-05-02 15:10:00,28.38,33792.0,21715.17028,16562.91498,15
2017-05-02 15:20:00,28.4,33489.83607,22071.82663,16475.46559,15
2017-05-02 15:30:00,28.38,33112.13115,21863.77709,16498.78543,15
2017-05-02 15:40:00,28.65,33263.21311,21730.03096,16388.01619,15
2017-05-02 15:50:00,28.74,33175.08197,21551.70279,16271.417,15
2017-05-02 16:00:00,28.48,32772.19672,20938.69969,16277.24696,16
